timestamp,event,device
296,enter,SCREEN
384,quit,SCREEN
418,enter,SCREEN
813,quit,SCREEN
814,enter,TABLE
823,quit,TABLE
824,enter,SCREEN
848,quit,SCREEN
849,enter,TABLE
851,quit,TABLE
852,enter,SCREEN
944,quit,SCREEN
945,enter,TABLE
971,quit,TABLE
972,enter,SCREEN
2343,quit,SCREEN
2624,enter,TABLE
2859,quit,TABLE
2893,enter,TABLE
2958,quit,TABLE
2999,enter,SCREEN
4218,quit,SCREEN
4903,enter,TABLE
4965,quit,TABLE
4971,enter,TABLE
5034,quit,TABLE
5102,enter,TABLE
5112,quit,TABLE
5113,enter,SCREEN
5134,quit,SCREEN
5135,enter,TABLE
5143,quit,TABLE
5144,enter,SCREEN
6731,quit,SCREEN
7021,enter,TABLE
7833,grasp,BLOCK
10032,quit,TABLE
10224,release,BLOCK
