timestamp,event,device
0,enter,TABLE
665,quit,TABLE
728,enter,TABLE
1028,quit,TABLE
1148,enter,TABLE
1210,quit,TABLE
1272,enter,SCREEN
1446,quit,SCREEN
1505,enter,SCREEN
1637,quit,SCREEN
1771,enter,SCREEN
1834,quit,SCREEN
1965,enter,SCREEN
2089,quit,SCREEN
2154,enter,SCREEN
2215,quit,SCREEN
2275,enter,SCREEN
2826,quit,SCREEN
2887,enter,TABLE
2986,quit,TABLE
2987,enter,SCREEN
3093,quit,SCREEN
3204,enter,SCREEN
3307,quit,SCREEN
3363,enter,TABLE
3475,quit,TABLE
3475,enter,SCREEN
4236,quit,SCREEN
4439,enter,TABLE
4825,quit,TABLE
5367,enter,TABLE
5569,quit,TABLE
5569,enter,SCREEN
7104,quit,SCREEN
7155,enter,TABLE
8248,grasp,BLOCK
8296,quit,TABLE
8350,enter,SCREEN
9106,quit,SCREEN
9159,enter,TABLE
10063,quit,TABLE
10177,enter,SCREEN
11055,quit,SCREEN
11056,enter,TABLE
11171,quit,TABLE
11233,enter,TABLE
11394,release,BLOCK
11454,quit,TABLE
