timestamp,event,device
19,enter,SCREEN
544,quit,SCREEN
545,enter,TABLE
553,quit,TABLE
554,enter,SCREEN
591,quit,SCREEN
592,enter,TABLE
626,quit,TABLE
627,enter,SCREEN
642,quit,SCREEN
643,enter,TABLE
643,quit,TABLE
644,enter,SCREEN
675,quit,SCREEN
676,enter,TABLE
676,quit,TABLE
677,enter,SCREEN
708,quit,SCREEN
709,enter,TABLE
709,quit,TABLE
710,enter,SCREEN
882,quit,SCREEN
883,enter,TABLE
905,quit,TABLE
906,enter,SCREEN
1019,quit,SCREEN
2068,grasp,BLOCK
2275,enter,SCREEN
2574,quit,SCREEN
2575,enter,TABLE
2576,quit,TABLE
2577,enter,SCREEN
2637,quit,SCREEN
2638,enter,TABLE
2640,quit,TABLE
2641,enter,SCREEN
2728,quit,SCREEN
3912,release,BLOCK
