device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
21760256156,167512198489,"(0.7441635727882385, 0.7326328158378601)","(89.76021575927734, 68.81639862060547, 17.001220703125)",1,4.0413970947265625,1,"(-41.00041961669922, -26.99472999572754, 768.2659301757812)","(0.5711051225662231, 0.5461021661758423, 0.7396652698516846)",1,"(0.7464330196380615, 0.7557282447814941)","(90.59446716308594, 64.32860565185547, 15.367843627929688)",1,3.6757354736328125,1,"(18.091394424438477, -37.60646438598633, 769.60498046875)","(0.46189823746681213, 0.5734818577766418, 0.7414711713790894)",1,1704984390465,0.75,0.74
21760267259,167512209592,"(0.7450463771820068, 0.7378969192504883)","(90.08472442626953, 67.79351806640625, 16.6289119720459)",1,4.046356201171875,1,"(-40.986568450927734, -26.964481353759766, 768.3261108398438)","(0.5710729956626892, 0.5460225939750671, 0.7397817373275757)",1,"(0.7448848485946655, 0.752357006072998)","(90.02535247802734, 64.98370361328125, 15.606257438659668)",1,3.682281494140625,1,"(18.094953536987305, -37.562591552734375, 769.6630859375)","(0.46189334988594055, 0.5733668208122253, 0.7415831089019775)",1,1704984390477,0.74,0.75
21760278362,167512220693,"(0.7463813424110413, 0.741408109664917)","(90.57545471191406, 67.11125946044922, 16.380578994750977)",1,4.043975830078125,1,"(-40.98358917236328, -26.931442260742188, 768.4085693359375)","(0.5710587501525879, 0.5459340214729309, 0.7399437427520752)",1,"(0.7465700507164001, 0.7472301125526428)","(90.64485931396484, 65.97990417480469, 15.96883773803711)",1,3.6885528564453125,1,"(18.08899688720703, -37.524009704589844, 769.7445678710938)","(0.46190717816352844, 0.5732617974281311, 0.7417418360710144)",1,1704984390488,0.75,0.74
21760289465,167512231795,"(0.7453541159629822, 0.7376213073730469)","(90.19786834716797, 67.84707641601562, 16.64841079711914)",1,4.0363311767578125,1,"(-40.972328186035156, -26.918642044067383, 768.4248657226562)","(0.5710360407829285, 0.5459012985229492, 0.7399742603302002)",1,"(0.7467150688171387, 0.7474278211593628)","(90.69818878173828, 65.94151306152344, 15.954825401306152)",1,3.697235107421875,1,"(18.07998275756836, -37.500038146972656, 769.759765625)","(0.46192410588264465, 0.5732007026672363, 0.7417694330215454)",1,1704984390500,0.75,0.74
21760300568,167512242897,"(0.7456638216972351, 0.7333223819732666)","(90.31169891357422, 68.68238830566406, 16.952497482299805)",1,4.0397491455078125,1,"(-40.954002380371094, -26.91901206970215, 768.6139526367188)","(0.570983350276947, 0.5458865165710449, 0.7403497099876404)",1,"(0.7472512125968933, 0.7505456209182739)","(90.895263671875, 65.33567810058594, 15.734330177307129)",1,3.7045440673828125,1,"(18.09163475036621, -37.492000579833984, 769.9468994140625)","(0.4619103968143463, 0.5731586217880249, 0.742142915725708)",1,1704984390533,0.75,0.74
21760311672,167512253999,"(0.745461106300354, 0.7307757139205933)","(90.2371826171875, 69.17724609375, 17.132617950439453)",1,4.04559326171875,1,"(-40.927711486816406, -26.921480178833008, 768.6480712890625)","(0.5709313154220581, 0.5458902716636658, 0.7404151558876038)",1,"(0.7459462285041809, 0.7554814219474792)","(90.41553497314453, 64.3765869140625, 15.385258674621582)",1,3.7160491943359375,1,"(18.10190773010254, -37.48221969604492, 769.9786987304688)","(0.46189257502555847, 0.5731309056282043, 0.7422059178352356)",1,1704984390533,0.75,0.74
21760322775,167512265102,"(0.7467468976974487, 0.7314445376396179)","(90.70987701416016, 69.04725646972656, 17.085317611694336)",1,4.05157470703125,1,"(-40.901885986328125, -26.946208953857422, 768.6726684570312)","(0.5708814859390259, 0.5459498167037964, 0.7404632568359375)",1,"(0.7445871233940125, 0.7528929114341736)","(89.91590881347656, 64.87956237792969, 15.56835651397705)",1,3.715240478515625,1,"(18.11115264892578, -37.49987030029297, 770.0017700195312)","(0.4618767499923706, 0.5731717944145203, 0.7422541379928589)",1,1704984390534,0.75,0.74
21760333878,167512276204,"(0.7460251450538635, 0.7321142554283142)","(90.44454956054688, 68.9171371459961, 17.037914276123047)",1,4.0601043701171875,1,"(-40.866615295410156, -26.973758697509766, 768.8140869140625)","(0.5708026885986328, 0.5460065603256226, 0.7407436370849609)",1,"(0.7467575073242188, 0.7494465112686157)","(90.71378326416016, 65.54925537109375, 15.812108039855957)",1,3.713165283203125,1,"(18.135826110839844, -37.525352478027344, 770.1406860351562)","(0.4618375301361084, 0.5732184052467346, 0.7425352931022644)",1,1704984390549,0.75,0.74
21760344981,167512287307,"(0.7453674674034119, 0.7376852035522461)","(90.20277404785156, 67.83463287353516, 16.643922805786133)",1,4.0538177490234375,1,"(-40.82003402709961, -27.00037956237793, 768.76953125)","(0.5707212686538696, 0.5460770726203918, 0.7406516075134277)",1,"(0.7471616268157959, 0.7455779910087585)","(90.86235046386719, 66.30094146728516, 16.08571434020996)",1,3.7060089111328125,1,"(18.162342071533203, -37.558128356933594, 770.0938110351562)","(0.4617871344089508, 0.5733053684234619, 0.7424461841583252)",1,1704984390555,0.75,0.74
21760356084,167512298410,"(0.746813952922821, 0.7420787811279297)","(90.73455047607422, 66.98089599609375, 16.33316993713379)",1,4.0542144775390625,1,"(-40.75676345825195, -27.036209106445312, 768.887451171875)","(0.5705931186676025, 0.5461568236351013, 0.7408828139305115)",1,"(0.7498434782028198, 0.7459344863891602)","(91.8482437133789, 66.23165893554688, 16.060489654541016)",1,3.6976318359375,1,"(18.212907791137695, -37.6014404296875, 770.2077026367188)","(0.46169930696487427, 0.5733994245529175, 0.7426800727844238)",1,1704984390567,0.75,0.74
21760367187,167512309513,"(0.7465073466300964, 0.7429791688919067)","(90.621826171875, 66.80591583251953, 16.26947784423828)",1,4.05706787109375,1,"(-40.69403839111328, -27.077524185180664, 769.1404418945312)","(0.570452868938446, 0.5462385416030884, 0.7413840293884277)",1,"(0.7483696341514587, 0.7498465776443481)","(91.30644226074219, 65.47149658203125, 15.783775329589844)",1,3.6986846923828125,1,"(18.275896072387695, -37.65159606933594, 770.4564208984375)","(0.46159452199935913, 0.5734943151473999, 0.7431846857070923)",1,1704984390577,0.75,0.75
