device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
24145577812,2095174292066,"(0.7364940643310547, 0.7360844612121582)","(86.94070434570312, 68.14569854736328, 16.757164001464844)",1,3.7631683349609375,1,"(-97.02627563476562, 128.77906799316406, 823.9436645507812)","(0.6603674292564392, 0.1815231740474701, 0.8791443109512329)",1,"(0.7403609156608582, 0.7838082909584045)","(88.36226654052734, 58.87221908569336, 13.381865501403809)",1,3.5849609375,1,"(-39.161109924316406, 106.17951202392578, 825.5162353515625)","(0.560575008392334, 0.23532985150814056, 0.866474986076355)",1,1704723424209,0.74,0.76
24145588915,2095174303168,"(0.7380021810531616, 0.7363081574440002)","(87.4951400756836, 68.10225677490234, 16.74129867553711)",1,3.7516632080078125,1,"(-96.96324920654297, 128.7476806640625, 823.8231811523438)","(0.6602831482887268, 0.1815531849861145, 0.878883421421051)",1,"(0.7382157444953918, 0.7875146269798279)","(87.57366180419922, 58.15202713012695, 13.119722366333008)",1,3.588348388671875,1,"(-39.109458923339844, 106.14678955078125, 825.3917236328125)","(0.5604962706565857, 0.2353692352771759, 0.8662151098251343)",1,1704723424245,0.74,0.76
24145600018,2095174314266,"(0.737946629524231, 0.732018768787384)","(87.4747085571289, 68.93572998046875, 17.044662475585938)",1,3.75347900390625,1,"(-96.9186019897461, 128.73695373535156, 823.8143310546875)","(0.6602079272270203, 0.18157567083835602, 0.8788525462150574)",1,"(0.7373435497283936, 0.790664553642273)","(87.25304412841797, 57.53996276855469, 12.896954536437988)",1,3.590423583984375,1,"(-39.06815719604492, 106.13236236572266, 825.3794555664062)","(0.5604262351989746, 0.23539969325065613, 0.8661832213401794)",1,1704723424245,0.74,0.76
24145611121,2095174325363,"(0.7366910576820374, 0.727950394153595)","(87.01317596435547, 69.72628021240234, 17.332386016845703)",1,3.7657470703125,1,"(-96.8741226196289, 128.6986083984375, 823.6489868164062)","(0.6601648330688477, 0.1816050261259079, 0.8785060048103333)",1,"(0.7386714816093445, 0.7861428260803223)","(87.74120330810547, 58.41859817504883, 13.216767311096191)",1,3.5941619873046875,1,"(-39.041019439697266, 106.09195709228516, 825.211181640625)","(0.5603935122489929, 0.23544327914714813, 0.8658369183540344)",1,1704723424246,0.74,0.76
24145622224,2095174336459,"(0.7341598868370056, 0.7294512987136841)","(86.08268737792969, 69.43460845947266, 17.226255416870117)",1,3.77947998046875,1,"(-96.82266235351562, 128.6739959716797, 823.6331176757812)","(0.6600794196128845, 0.18165713548660278, 0.8784554600715637)",1,"(0.7436702251434326, 0.7749415040016174)","(89.57881927490234, 60.595191955566406, 14.008952140808105)",1,3.5763702392578125,1,"(-38.99274826049805, 106.06189727783203, 825.1914672851562)","(0.5603122115135193, 0.23550766706466675, 0.8657856583595276)",1,1704723424260,0.74,0.75
24145633328,2095174347558,"(0.7346989512443542, 0.7360131740570068)","(86.28083038330078, 68.15955352783203, 16.76218032836914)",1,3.7706146240234375,1,"(-96.7962875366211, 128.66860961914062, 823.713134765625)","(0.6600178480148315, 0.18169914186000824, 0.8786047101020813)",1,"(0.7430885434150696, 0.7694655656814575)","(89.36495971679688, 61.65924835205078, 14.396238327026367)",1,3.582733154296875,1,"(-38.965267181396484, 106.04816436767578, 825.2686767578125)","(0.5602588653564453, 0.23556280136108398, 0.8659326434135437)",1,1704723424265,0.74,0.75
24145644431,2095174358658,"(0.7368917465209961, 0.737545907497406)","(87.08696746826172, 67.86170959472656, 16.65378189086914)",1,3.7650604248046875,1,"(-96.7672119140625, 128.6163787841797, 823.5235595703125)","(0.6600064635276794, 0.18175148963928223, 0.8782099485397339)",1,"(0.7466307282447815, 0.7667550444602966)","(90.66716003417969, 62.1859245300293, 14.58791446685791)",1,3.5625457763671875,1,"(-38.95405197143555, 105.98915100097656, 825.0770263671875)","(0.5602556467056274, 0.23564200103282928, 0.8655368685722351)",1,1704723424276,0.74,0.75
24145655534,2095174369760,"(0.7404358983039856, 0.7439698576927185)","(88.38983154296875, 66.6134262084961, 16.199426651000977)",1,3.7768707275390625,1,"(-96.74053955078125, 128.58139038085938, 823.4475708007812)","(0.659976065158844, 0.18180520832538605, 0.8780438303947449)",1,"(0.741126537322998, 0.7692417502403259)","(88.64373779296875, 61.70270919799805, 14.4120512008667)",1,3.5909423828125,1,"(-38.93431091308594, 105.94801330566406, 824.9992065429688)","(0.5602284073829651, 0.23571404814720154, 0.8653703331947327)",1,1704723424287,0.74,0.76
24145666637,2095174380862,"(0.7410352826118469, 0.742274284362793)","(88.61019134521484, 66.9428939819336, 16.319339752197266)",1,3.78790283203125,1,"(-96.73123168945312, 128.5681610107422, 823.4876098632812)","(0.6599521636962891, 0.18185044825077057, 0.8781161904335022)",1,"(0.7389207482337952, 0.771748423576355)","(87.83284759521484, 61.21565246582031, 14.234770774841309)",1,3.5924835205078125,1,"(-38.92487335205078, 105.92692565917969, 825.0379028320312)","(0.560209333896637, 0.23577429354190826, 0.8654406666755676)",1,1704723424299,0.74,0.76
24145677740,2095174391964,"(0.7423948645591736, 0.7377825379371643)","(89.1099853515625, 67.81571960449219, 16.63701629638672)",1,3.78436279296875,1,"(-96.79995727539062, 128.4335479736328, 823.4555053710938)","(0.6600794196128845, 0.18214796483516693, 0.8780279755592346)",1,"(0.7385492920875549, 0.7762886881828308)","(87.6962890625, 60.333412170410156, 13.913655281066895)",1,3.6091156005859375,1,"(-38.98642349243164, 105.8113784790039, 825.0172729492188)","(0.5603190064430237, 0.23603293299674988, 0.8653762340545654)",1,1704723424309,0.74,0.76
